RAJ2000,DEJ2000,Ktmag,cz
350.12961,-41.76920,10.964,16873
357.50723,-35.68095,11.001,12955
359.86078,-24.42514,11.036,15205
4.20415,29.61946,11.058,6895
5.90387,-42.25458,10.767,15885
14.24000,-43.83878,11.086,6943
14.42714,8.00869,11.056,11552
18.94121,-26.84291,10.808,3673
19.92278,-33.10583,11.112,5816
36.80480,-18.50850,11.082,4864
67.86641,-12.29974,10.926,8870
82.05884,-16.12437,11.152,2146
108.33975,12.40604,11.031,8408
112.10329,18.40435,11.086,5121
134.54999,-6.19920,11.004,4866
138.98123,44.33271,10.935,11927
149.75078,17.81721,10.964,7626
154.60289,-18.16348,10.927,14552
209.47441,-47.63170,11.101,8314
225.65903,-35.69633,10.908,10603
230.61388,-43.13616,10.616,8749
248.44879,19.47800,10.612,16473
264.19601,12.37249,11.064,6635
284.84827,-52.71320,11.086,14060
285.12830,27.99345,11.095,8107
309.65887,12.17501,10.861,9334
310.34540,-9.48067,11.088,9206
317.10416,-69.90561,10.834,17106
322.85049,2.49127,10.995,3273
332.43933,41.20550,11.045,4464
354.99417,26.83425,11.008,8659
5.95558,39.53820,11.043,10801
12.69653,-55.60745,11.029,7919
20.13055,-6.82384,10.830,10878
88.27783,-34.42974,10.982,10151
103.23725,27.63349,11.072,5123
104.38884,11.05389,11.049,8160
125.88982,-50.95844,11.067,8107
153.67099,-9.94012,10.827,9418
161.49065,75.09829,11.029,10266
170.37808,33.95765,10.909,12840
172.94983,-8.98857,10.954,6655
190.46167,-7.16932,11.001,7415
223.63115,18.64236,10.760,17750
223.68553,37.41268,11.044,9341
236.88626,-78.10687,11.014,2788
237.00896,-61.82867,11.108,6143
249.00961,56.04740,11.091,8701
257.54605,-19.82021,10.857,9412
301.07874,-19.06564,11.153,2183
341.55173,10.55714,10.988,11655
341.72595,-13.44962,10.930,8016
343.42050,50.01637,10.996,12990
358.18665,33.32983,11.042,12520
9.95256,21.21588,10.981,9182
31.71216,45.67544,10.973,6561
42.31669,14.52658,10.800,9026
52.47140,-52.51509,10.883,11725
54.57234,38.17759,11.001,6158
60.18231,18.80497,10.991,15098
126.54907,2.59753,10.848,13031
140.95811,-37.79355,10.963,11237
148.11935,-15.98229,11.062,9118
150.00778,46.23742,11.070,17204
153.17731,-3.49984,10.800,12170
153.37126,38.61984,11.000,6845
160.26257,-17.50889,10.828,6045
165.15526,10.43716,11.059,10827
170.31363,-50.50059,11.074,13741
187.78145,36.61888,11.067,6782
191.93970,30.07721,10.896,18576
198.07922,70.64935,11.059,8696
199.51483,-39.34573,10.921,8716
202.02393,-29.42507,10.995,4065
209.14493,-24.06090,11.072,11036
240.36697,53.94737,10.739,19618
243.93594,31.96407,11.012,9457
271.40421,60.49830,11.037,13632
299.32144,50.36425,10.898,7612
303.50439,-10.67879,11.060,5696
319.86163,14.05744,11.013,5010
330.87625,12.66076,11.006,7895
350.31796,11.39734,11.055,12444
16.07761,-40.14759,11.000,8016
20.42945,-11.76948,10.912,5518
49.18749,6.00560,11.028,6994
77.62843,-25.70919,11.004,10758
95.59215,-71.64391,11.054,11178
107.84990,48.86669,10.705,18563
120.31512,32.84891,11.058,5366
161.03787,-20.80243,11.022,3721
193.50612,74.64877,10.986,9357
194.55748,-26.33981,11.021,14377
200.54672,-16.10134,10.931,7505
203.10130,-13.18185,10.978,6230
220.15649,-33.14180,11.069,11584
240.33842,16.67658,11.029,9463
256.48505,-24.97607,11.155,9004
274.05945,55.59100,11.001,5553
284.23569,17.96204,10.968,4799
295.10019,-79.97535,11.020,16281
306.30008,5.26308,10.596,4846
324.39154,-47.32809,10.886,9658
355.92593,26.70699,10.879,10184
358.75378,-32.90904,10.929,17308
359.36646,47.87019,10.916,13556
5.43235,-61.71115,11.068,10005
27.80575,32.62484,11.004,11459
44.53196,-10.36332,11.005,4665
50.64923,14.95952,10.988,10152
66.77769,57.19139,10.882,10384
75.63476,-3.34433,10.938,3908
93.62715,-53.94144,10.874,10592
107.05095,49.13787,11.001,5860
147.23375,-26.04222,11.098,15173
147.92383,12.44510,10.813,10532
149.81499,-42.00044,11.021,2975
157.09987,-35.52966,11.081,2428
166.83574,-23.01125,10.730,19145
171.69186,39.26621,10.976,6243
218.82632,-5.44435,11.064,13137
234.71548,12.08057,11.047,1980
258.96964,36.40581,11.095,11130
274.18304,-73.66805,10.980,13989
293.73709,-52.92471,11.049,13564
299.27530,5.37875,11.047,5682
302.87326,-8.50958,11.046,8034
312.91943,-52.60044,10.986,14552
314.99652,-20.12792,10.905,8517
322.89868,-46.88741,10.922,9355
331.20227,62.49825,11.092,8555
332.29453,13.50600,10.993,8046
335.86893,-32.36426,10.830,8187
3.33920,-49.36220,11.070,9713
21.03966,-16.79903,11.027,12881
31.81307,32.95284,10.982,11878
56.21943,46.20194,11.005,4860
62.54327,29.25696,11.027,4999
102.95141,-20.24058,10.683,7645
128.68776,52.71576,11.017,13454
158.64864,-28.56811,11.077,3542
168.31645,-11.79128,11.072,16309
172.15041,23.40464,10.870,7331
173.61473,33.17897,11.050,2524
181.30858,10.61330,11.075,10026
183.01347,-4.87688,10.815,5604
202.01662,34.33271,10.649,10261
209.25204,43.36202,11.060,9873
213.27698,-34.09666,10.819,11765
215.54266,48.57059,10.922,21277
216.13824,1.17734,10.946,11627
243.94960,36.52728,11.061,9649
245.75420,-26.22895,11.011,6899
251.98227,-78.92696,11.048,6001
277.42618,-77.10120,10.788,12689
294.82333,-17.23958,10.898,13273
296.90207,42.06010,11.019,8610
314.34720,23.17483,11.098,8333
324.02951,9.66037,11.010,8434
345.90994,1.84960,10.883,5223
358.18457,-28.57054,10.955,17499
45.58033,-53.76339,10.869,16168
65.18217,35.84355,11.074,6348
75.08654,9.28211,11.105,11511
77.97031,-13.05721,11.057,3626
95.22677,-65.01882,11.099,7277
98.46783,-8.72290,11.094,6974
129.33395,-65.32510,11.040,12223
151.48676,-8.31944,10.667,20353
159.17171,-27.56100,11.062,4830
179.06271,17.02963,11.011,6781
185.82950,-37.01407,10.953,7320
189.47165,14.28131,11.007,7875
194.95128,-33.67155,10.905,14025
208.94315,25.15193,11.033,9282
211.29680,-3.36983,10.829,1622
213.75261,-0.79691,10.990,11533
226.35953,46.56530,11.068,2521
233.07683,-2.82237,10.833,6968
253.58636,36.01368,11.095,9511
288.84082,50.58211,10.980,10542
297.26627,-32.94571,11.021,12029
303.30179,-28.75542,10.970,6947
321.74100,-7.02160,10.559,7391
331.10547,0.71551,10.999,12779
357.46692,6.44105,11.091,16179
8.37422,-56.74713,11.063,7554
19.17101,-31.43394,10.908,10505
62.95595,6.45243,10.835,8187
69.14732,-22.44406,10.946,20717
69.69865,-8.20749,11.054,4542
74.84763,-1.15926,11.055,4597
78.33917,25.16398,10.589,6405
103.08842,46.98984,10.833,12735
110.40325,17.93937,10.860,18479
127.22060,17.55128,10.978,6353
161.06992,-47.67716,11.093,6108
164.04756,49.93834,11.047,6910
186.20892,-38.66475,11.031,3431
202.10863,-44.47886,11.035,10448
204.45312,-35.50094,11.043,15305
205.20615,-32.65767,10.903,11454
207.91495,-44.46022,11.092,7972
211.44368,-12.76194,11.039,10692
219.96745,42.74237,10.993,2525
228.77318,43.15051,11.030,5362
254.26677,5.37200,10.954,9522
254.60004,58.95596,11.044,5691
270.45291,45.31045,11.075,5798
291.08331,-25.98500,10.740,6093
347.23169,-30.85791,11.102,1612
348.97931,36.52919,10.879,19448
356.20297,44.60586,11.006,12765
0.78701,31.03640,11.077,4797
13.86873,-3.44163,11.029,15117
29.04624,6.74477,11.014,5108
39.09987,7.53363,11.070,6555
77.94370,-17.09496,10.608,12659
79.57064,-57.94178,11.106,7438
97.84157,50.09374,10.935,6502
107.19353,-49.82247,10.866,13096
116.93290,-82.19671,10.904,5268
129.94510,-65.83727,10.871,5299
139.55916,45.65177,10.893,8065
151.63094,-32.04321,11.066,2378
196.05028,-4.89106,11.039,920
197.44398,55.48590,10.877,8666
201.30829,-25.35260,10.959,10397
203.48430,17.71291,11.088,4613
219.29242,-30.47804,11.121,6733
249.19580,-82.33401,11.051,8713
251.13387,26.68275,11.030,13701
265.84268,-5.11415,10.568,11840
305.46484,-31.28974,10.966,5741
307.50858,-86.18756,10.819,19117
312.84174,-52.54978,10.991,13301
330.46402,-22.48562,11.006,5313
9.94582,55.88121,11.064,11391
11.75655,-52.05101,10.772,8311
72.14980,-12.77374,11.035,8716
87.81056,-31.76691,11.109,9426
89.57043,-16.83953,11.059,7900
92.58937,50.78546,11.076,7820
119.56940,27.17481,11.034,13848
121.05493,55.39768,10.888,9717
133.12749,-11.92818,11.022,14940
134.43678,55.07329,10.973,11474
135.45900,-24.24155,10.776,16978
143.25935,-39.90099,10.947,11508
158.54092,72.41381,11.015,6849
161.47850,20.79077,10.974,5825
172.11168,-30.76585,11.008,9021
174.46327,-52.22648,10.988,15387
177.88034,23.86288,10.915,7040
188.99341,-43.01727,11.069,10169
193.86584,27.65612,11.070,7017
204.32079,-55.07618,10.985,3976
208.94627,-38.67183,11.036,10297
238.32843,-61.13714,10.992,4384
239.46672,4.26230,10.949,7738
247.33324,-67.37217,11.044,14088
258.58734,23.07158,11.068,8636
268.77249,28.95946,11.015,6763
291.99573,34.75573,11.051,6532
322.87827,38.94387,10.704,17541
346.87003,-27.34187,11.045,8630
15.95443,-42.87778,11.035,16446
24.48207,1.00139,10.911,12917
30.06696,32.05998,11.020,5033
30.88534,-60.85295,11.013,8974
42.35737,15.80103,11.058,9197
43.81711,-29.83347,11.068,6697
60.32597,-52.70746,11.027,9965
61.81009,-53.68092,11.013,12436
82.61564,-28.86128,11.077,11081
96.12484,-56.41191,11.082,10127
137.85600,-55.87750,11.035,9877
152.61638,27.95613,10.872,4779
159.14117,5.55365,11.079,9037
181.00580,-31.59841,10.941,8114
187.38670,11.21549,11.095,18103
194.75754,28.22528,11.038,8020
195.48268,-16.98078,10.996,5905
205.18272,-32.15245,11.087,11702
218.45157,40.09420,10.787,7786
248.65761,-33.59397,11.004,10227
269.08432,26.36656,11.037,15932
280.12158,-77.13351,10.964,5134
316.92172,-39.52728,10.959,15336
357.89423,-28.07170,11.063,9693
359.11063,-11.08608,10.727,13108
16.63758,-46.64352,10.983,9200
20.46458,-7.31285,10.946,7947
41.87735,16.11138,11.057,7198
46.84738,37.83607,10.854,5245
62.16545,37.22956,10.984,5963
78.60107,-3.42615,11.037,4490
105.53767,47.17991,10.821,17598
119.55310,85.71666,10.902,1896
137.54736,23.12163,11.021,10844
146.03978,65.97742,11.097,3322
154.27142,54.82049,10.934,11489
181.82755,36.65709,11.008,6215
209.26620,-74.94992,10.903,13634
210.35550,-0.62387,11.085,7417
255.46843,-11.26451,11.080,7353
258.92233,-12.10608,10.928,17358
302.93466,62.40057,10.946,13134
305.00937,15.89094,10.984,15627
323.58218,-40.82755,10.982,5119
324.22574,-20.34372,11.005,10680
344.75659,-80.03210,11.101,11160
351.72495,15.72518,10.944,12266
5.73239,-19.03374,11.022,15846
37.42287,6.87959,10.996,9621
40.13751,-2.71986,11.087,8549
54.30458,-52.84332,11.017,5511
74.95468,-12.45005,10.966,7810
85.36443,-27.20866,11.085,12895
95.13943,-22.56655,11.084,9083
95.31641,45.21270,11.087,10987
119.02561,-68.27803,11.017,5278
133.42654,-7.15761,10.776,9780
153.55806,39.05089,10.995,7549
173.69408,48.95607,11.083,9463
197.05244,-43.11540,11.054,7524
201.85115,-29.44436,10.983,4477
209.53990,-12.88508,11.160,20734
230.62898,19.26137,11.078,6880
248.72675,26.27472,11.012,13372
254.39844,-1.79608,11.083,9644
256.43021,-10.32166,11.027,11886
258.42981,-6.07740,11.056,11249
311.14938,5.85707,10.915,14122
338.69205,5.18210,10.876,17689
348.68015,44.90165,10.867,14450
351.25708,8.26565,11.042,10180
29.22777,33.26662,10.979,4528
35.54334,-20.38871,11.059,9503
52.06749,-72.96089,11.013,8298
72.47228,-9.61766,10.945,13607
81.41098,-31.55281,11.092,10288
81.74892,-45.81552,11.102,13131
82.65502,15.71945,10.752,19288
110.94136,4.51960,11.085,11280
144.82106,-19.10109,11.078,9638
157.11380,12.70402,10.787,9689
160.59363,-36.17722,11.062,4332
185.30757,-17.93951,10.983,7880
195.20316,-12.00702,11.002,6593
199.73506,-14.90352,11.078,10708
203.51944,-36.84391,11.112,9490
206.87914,-33.58884,11.061,11187
217.18869,28.96416,11.007,4192
221.69368,11.57020,10.910,8349
229.05565,-11.49423,11.039,3090
233.44894,5.29163,10.907,9815
238.49347,-7.91934,11.078,8037
240.02452,79.86374,11.038,6648
242.60252,-64.70856,11.094,12000
251.32672,-64.40749,10.879,15739
251.78175,0.93007,11.027,7346
255.31041,-18.26800,10.837,9347
263.19934,-15.74692,11.008,8019
268.54230,2.99191,11.038,7701
268.92944,67.90264,10.794,24829
305.33545,3.33158,11.070,6730
333.09277,14.02440,10.896,7976
348.29395,22.17814,11.042,9408
353.31570,-2.70288,10.770,2288
8.09793,-42.17344,10.976,9796
14.06251,-47.06436,10.913,8470
17.54338,43.10847,10.996,5046
19.88872,-17.69328,10.969,12482
37.64121,-4.62479,11.028,8933
39.10622,33.58115,10.934,9909
44.04560,-15.39714,10.796,8891
83.58862,50.23404,10.995,10334
97.67742,-74.28271,10.805,11403
108.71066,-36.62993,11.080,9592
110.22240,1.23766,11.026,9709
120.08739,11.31944,10.990,4470
150.70859,-33.95324,11.039,3035
159.74544,-7.05225,10.959,8658
199.39792,-5.83385,10.933,5557
205.64258,35.02028,11.044,7289
218.12560,26.18613,11.054,4739
237.70280,-39.72916,11.092,7338
253.12413,60.51453,10.686,3064
258.08243,-23.26157,11.030,8960
287.68268,-61.66413,10.946,4933
297.06647,-6.04332,11.056,8514
302.99969,-53.25715,11.015,11816
329.18973,2.58736,11.024,9121
2.84027,-28.85439,10.739,18593
18.15791,-40.81452,11.034,15796
30.41087,-51.99626,11.060,14699
47.99981,-60.24355,11.015,8419
51.31782,-0.40902,10.994,11209
73.79912,69.12406,11.056,6358
114.05140,-69.79629,10.765,1499
125.34290,62.65239,10.877,7270
147.57365,-5.74634,11.089,5743
149.93123,11.66076,10.801,2816
150.84721,48.36576,11.041,7404
166.42760,-9.91669,10.616,7968
193.68134,58.77654,11.077,2515
194.27855,-11.04321,11.027,3842
195.96089,-16.55298,11.070,12710
221.86678,-22.15745,11.037,3273
226.16496,26.97718,11.032,9245
226.16589,54.71404,11.052,8866
237.07904,9.11725,10.981,12209
241.14827,25.18983,11.040,9527
254.01222,-63.14394,11.085,14790
263.86008,-7.40450,11.062,8069
273.11145,-38.85197,11.072,7186
305.63525,-50.75288,11.060,4738
308.09775,65.92416,11.089,3415
312.41531,29.60806,11.123,4789
341.01080,15.87201,11.053,11414
8.44758,7.24871,10.986,5445
8.86015,4.87216,11.016,11555
27.71556,33.09234,10.995,11391
35.82884,32.18844,11.085,10083
53.15554,-62.70655,10.888,5492
76.61517,28.08825,11.062,9363
82.44812,-21.04610,11.069,8328
88.78918,-42.81907,11.086,12980
112.95665,41.82723,11.070,12368
131.98257,25.83164,11.021,5648
144.86021,32.36546,10.856,6862
149.12395,68.03465,11.057,10620
155.14647,25.38351,11.079,6261
182.28673,44.00313,11.026,11254
183.07608,-51.98591,10.942,8112
196.40176,53.56422,10.976,8870
259.89511,56.63003,11.064,8278
299.34241,-55.13709,11.055,4793
348.17136,-61.46636,11.025,15859
352.39661,-28.83117,11.064,7330
355.39804,-29.23637,10.843,15097
11.83070,14.70346,11.093,11713
18.09605,16.53004,10.935,12658
20.30609,-36.47258,10.870,5912
33.53942,-6.80633,11.117,2147
42.38633,40.55090,11.045,9030
44.57843,32.33593,11.107,3610
45.88667,-12.03977,11.029,3911
49.64261,47.42503,10.900,6377
60.21194,14.54487,11.016,10805
73.24541,1.33133,10.644,8217
76.10735,-8.38305,10.786,10436
76.15846,-1.42482,10.953,15518
79.83840,16.87529,11.021,6959
90.54070,-54.79299,10.978,10761
99.64491,51.47888,10.882,14303
123.14439,-20.58249,11.065,10435
127.18294,30.40454,11.061,15774
137.57236,-9.61855,10.931,16572
139.84346,33.74276,11.042,7958
155.62993,4.58238,11.063,8557
167.91940,4.66881,11.115,12338
169.71233,7.52144,10.974,11053
182.44565,36.46296,11.050,7030
206.93855,16.97315,11.017,12052
207.34845,8.50767,10.975,11361
213.06516,-0.63315,11.120,7672
226.90054,9.35826,11.080,6416
227.88432,-13.82298,11.082,7252
239.79019,35.02987,10.969,9392
241.16479,17.70085,10.913,10676
251.59373,9.03772,11.004,9463
257.47461,-22.83474,11.063,8919
272.97375,21.56546,11.011,5051
277.04636,29.77523,11.073,19285
282.04794,12.57568,11.071,15502
286.61282,-17.39907,10.964,8828
297.16901,-55.11687,11.023,5150
332.44717,18.50250,11.073,7447
358.09198,-30.23026,11.063,8670
36.38074,-59.47732,10.988,13200
36.42879,25.78475,11.052,10283
42.82757,41.56552,10.845,5734
45.87853,-15.68528,10.959,9259
46.46864,16.11819,10.877,13986
111.03828,-36.76506,10.976,3116
131.17508,-57.07682,10.928,18408
143.67216,32.06833,10.937,6656
152.25494,-26.64348,11.149,13370
154.62135,22.87758,11.087,6301
174.72173,-52.74731,11.072,4830
186.85271,56.91780,10.953,6000
196.72092,-28.55787,10.577,2207
196.97842,34.08704,11.029,10088
220.59845,0.90805,10.783,9958
227.46693,-0.38475,11.011,21388
248.56230,52.94107,11.012,8777
257.29968,-21.23661,10.774,8323
271.64709,87.80944,11.035,5257
305.01251,0.87378,11.031,14702
358.64957,-27.56748,11.076,14986
9.05250,-12.25842,10.911,6688
19.90482,8.17258,10.984,9566
22.58304,17.02158,11.054,12945
32.72250,-6.55931,10.973,13011
45.24106,33.23373,10.905,11403
60.64054,42.70078,11.036,11055
71.30362,32.78074,11.051,15868
72.00037,8.71170,11.080,4732
74.22351,-18.24545,11.078,9499
91.24837,-33.41242,10.946,9478
117.75412,-38.36208,11.029,8448
129.54263,25.09881,10.829,8567
138.04149,66.89816,11.076,7086
167.46808,9.51954,10.889,8921
189.13431,6.16959,11.021,11844
210.76849,8.94754,11.051,6914
227.84973,-45.13652,10.888,9464
279.19440,16.78498,11.042,6985
314.30453,-37.19096,10.942,13894
314.36786,-8.30694,10.928,8319
353.95795,26.99455,11.045,7115
354.49677,31.99523,11.062,4983
21.07071,-37.33551,10.969,10359
25.51427,42.94722,11.004,7455
28.74435,36.86935,11.096,5033
38.88621,-7.15443,11.172,1528
44.55927,5.97195,11.082,6758
49.19728,47.17629,11.098,9435
52.19276,4.38355,10.897,9290
96.24541,25.03380,11.039,12034
126.43935,19.44931,10.912,7567
160.06474,65.49196,11.068,10166
173.03670,-37.25811,10.933,6476
215.65433,59.93087,10.879,8763
225.86565,4.68452,11.128,10533
226.13228,-4.60755,11.032,6347
226.96307,-9.36972,11.014,10124
281.78500,15.93382,11.077,7324
289.53778,59.94603,11.032,7360
291.12128,59.70042,11.027,10732
299.80408,-20.91563,11.055,9976
304.51361,-45.51925,10.993,5212
3.14603,74.35206,11.101,11877
9.64909,29.44762,11.096,5289
13.92358,49.03530,11.103,5879
14.00543,3.55955,10.993,12574
17.08391,17.09943,10.731,12018
29.09903,-9.62670,10.859,15896
37.04040,0.79904,10.919,7497
47.89618,-16.70343,11.019,9341
65.25713,-9.73921,10.941,9203
78.41609,-7.64103,10.992,10392
164.81099,5.29207,10.728,10588
179.58612,28.35979,11.032,8477
183.55824,32.42117,11.020,6321
188.93938,74.24265,10.610,2205
195.37177,-32.33331,11.034,4826
207.68335,-36.75265,11.049,7582
211.06462,35.80062,10.945,8127
217.64003,25.51380,11.001,4231
235.40935,-4.04977,11.025,8239
242.34596,-8.68924,11.017,11622
266.06195,67.61938,11.119,1462
277.15250,-76.94006,10.918,5693
319.34393,-47.70967,11.070,6733
321.03519,31.51068,10.945,15053
330.67621,-28.09326,11.040,7046
336.12027,-56.51295,10.993,10903
343.27667,16.75234,11.083,11470
345.46588,-60.54069,10.772,15899
10.17221,30.16204,11.084,5311
19.35701,50.38088,10.964,6400
25.67628,-18.22692,10.993,4956
34.85014,34.55571,11.068,10489
54.89109,20.52804,11.112,8153
56.29727,5.60878,11.049,6053
79.98209,-63.12561,11.013,7586
80.24043,23.67531,10.820,19209
91.34773,-44.88785,11.097,11767
95.83597,-65.34726,10.928,8693
111.31138,-26.75155,11.097,7309
132.03816,17.61143,11.075,6176
162.85432,-3.72875,11.043,6680
166.61046,-36.63998,11.079,2827
167.94322,36.74511,11.086,8633
194.12132,26.95699,11.092,7044
196.96169,3.19460,11.061,11553
197.39513,4.95058,10.900,7210
207.21877,26.59296,10.597,18965
207.31847,56.92775,11.024,10429
210.64784,9.11967,11.121,5776
213.75958,-24.40707,11.077,6481
218.04837,-36.93082,11.048,11703
246.45699,48.10039,11.110,5934
296.12842,-32.96590,11.099,9442
322.64261,-33.65016,11.071,7716
13.30508,-13.16389,10.993,11339
54.30684,1.86005,10.923,7087
60.68261,16.04983,10.926,14239
87.70766,-31.74072,11.037,12000
89.85906,-16.98956,11.023,7739
96.39194,-20.19101,10.946,11299
120.70488,40.45740,10.966,12642
124.90757,59.71129,11.060,8537
150.21689,55.61887,10.800,1128
157.66057,-27.59295,11.084,3471
162.33217,80.15533,10.959,9308
163.46681,-38.21346,11.081,7790
179.18492,31.51033,11.026,7980
190.73470,3.67657,11.015,970
207.09074,25.67532,10.795,15381
236.49397,-77.10633,11.035,5179
249.05086,-18.45828,11.089,7963
258.89328,16.32491,11.005,9193
264.95612,19.79812,10.944,6572
356.52359,53.23254,11.147,10233
24.33799,-64.89487,11.083,8230
138.97717,20.92882,10.988,9004
147.23389,-5.49668,11.015,6285
149.55928,-25.04209,11.015,14161
150.98932,-31.77665,11.106,2620
159.33333,-27.55948,10.945,3977
170.63414,51.53314,11.034,7878
173.30518,34.26512,11.072,8993
207.56157,56.04247,10.816,20964
216.84367,3.57653,10.906,10272
221.81210,-52.28784,11.061,4644
240.13680,0.49854,11.044,10662
240.81146,16.40288,11.005,11017
244.15912,-6.81749,10.986,8908
248.37955,-32.92219,11.041,7448
309.21869,-25.19368,11.011,5437
318.02310,-35.69220,11.043,9767
348.49432,-42.72756,10.583,16907
