Rank,ChEMBL_ID,Name,MW,Combined,Shape,Size,Allosteric,SMILES
47,CHEMBL139367,PERAMIVIR ANHYDROUS,328.4,0.8681,0.8897,0.9601,0.6411,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N
48,CHEMBL1200521,ALMOTRIPTAN MALATE,469.6,0.868,0.8819,0.9789,0.6184,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12.O=C(O)CC(O)C(=O)O
49,CHEMBL1201172,IODAMIDE MEGLUMINE,823.2,0.868,0.8654,0.9963,0.6165,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
50,CHEMBL607,MEPERIDINE,247.3,0.8677,0.8709,0.9849,0.6271,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
51,CHEMBL967,TEMAZEPAM,300.8,0.8673,0.8694,0.9801,0.6373,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
52,CHEMBL1628233,FLUORESCEIN SODIUM,376.3,0.8665,0.8708,0.9726,0.6458,O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12.[Na+].[Na+]
53,CHEMBL13280,FLUNITRAZEPAM,313.3,0.8656,0.8591,0.9808,0.6483,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
54,CHEMBL655,MIDAZOLAM,325.8,0.863,0.8614,0.996,0.6002,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
55,CHEMBL2181927,FINERENONE,378.4,0.8628,0.9018,0.9539,0.6024,CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2
56,CHEMBL426559,LAROPIPRANT,435.9,0.8625,0.8823,0.9813,0.5856,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3
57,CHEMBL1213351,PROPOXYPHENE,339.5,0.8623,0.9202,0.9167,0.6378,CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C
58,CHEMBL452,CLONAZEPAM,315.7,0.8611,0.8863,0.9275,0.678,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1
59,CHEMBL1201728,DESVENLAFAXINE SUCCINATE,381.5,0.8597,0.8575,0.9858,0.612,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1.O=C(O)CCC(=O)O
60,CHEMBL32479,BROTIZOLAM,393.7,0.8591,0.8535,0.9949,0.5987,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
61,CHEMBL1200959,METHDILAZINE,296.4,0.8589,0.8548,0.9955,0.5938,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1
62,CHEMBL5315117,ZANAMIVIR HYDRATE,350.3,0.8588,0.8389,0.9998,0.6166,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N.O
