01 52 16.140 +01 07 21.112  69981  31 12.93 Q 1
01 52 16.301 +01 11 08.340 107161  48 08.35 Q 0
01 52 16.536 +00 52 56.280 114208  35 11.61 Q 0
01 52 16.725 +00 32 28.536  72271  39 09.21 Q 0
01 52 16.790 +00 53 56.760  75192  32 16.38 Q 0
01 52 16.829 +00 54 20.484  66617  40 10.37 Q 0
01 52 16.843 +01 09 14.778  17383  18 27.73 Q 0
01 52 16.872 +00 29 55.968  68874  36 12.52 Q 1
01 52 17.021 +01 07 16.262  54904  23 18.10 Q 0
01 52 17.611 +00 53 20.508 109392  27 14.84 Q 0
01 52 17.810 +01 08 14.676  68993  33 14.74 Q 1
01 52 18.134 +01 05 05.856  67240  66 05.68 Q 1
01 52 18.430 +00 29 41.604  72623  52 08.91 Q 0
01 52 18.672 +00 58 05.520  67942  37 13.43 Q 1
01 52 18.983 +00 57 57.208  39088  16 19.56 Q 0
01 52 19.293 +00 55 09.516  68527  53 07.64 Q 1
01 52 19.687 +00 34 55.445  31651  16 18.60 Q 0
01 52 19.864 +00 45 42.714 129340  29 10.41 Q 0
01 52 19.903 +01 11 23.374  56644  26 15.31 Q 0
01 52 19.949 +01 10 37.186  36139  23 16.59 Q 0
01 52 20.131 +00 54 18.648 118507  32 10.66 Q 0
01 52 20.141 +00 56 05.640  68608  43 08.87 Q 1
01 52 20.184 +01 06 10.512  58207  26 12.25 Q 0
01 52 20.369 +00 43 23.822  69000  17 20.27 Q 1
01 52 20.414 +00 58 27.851  83773  32 12.65 Q 0
01 52 20.594 +01 08 40.416  88733  54 07.20 Q 0
01 52 20.609 +01 06 03.636 107623  47 07.72 Q 0
01 52 20.628 +01 02 39.372 114069  43 07.37 Q 0
01 52 20.788 +00 35 25.177  68850  19 13.60 Q 1
01 52 20.839 +01 06 33.912 108461  60 06.81 Q 0
01 52 20.976 +00 30 31.716  72481  74 03.75 Q 0
01 52 21.012 +01 11 41.856  56348  41 09.13 Q 0
01 52 21.477 +00 43 00.264 108062  42 09.50 Q 0
